# 1:r 2:z 3:nm 4:na 5:Em 6:Ea
169.39 -110.34 0.00e+00 0.00e+00 0.00e+00 0.00e+00
171.12 -109.54 8.07e+09 1.41e+09 0.00e+00 0.00e+00
223.26 -109.96 8.07e+09 1.41e+09 0.00e+00 0.00e+00

158.66 -135.09 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.72 -135.07 0.00e+00 2.36e+12 0.00e+00 0.00e+00
158.82 -135.04 0.00e+00 1.56e+11 0.00e+00 0.00e+00
158.95 -135.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.11 -134.95 0.00e+00 7.86e+11 0.00e+00 0.00e+00
159.31 -134.89 0.00e+00 1.95e+12 0.00e+00 0.00e+00
159.54 -134.82 0.00e+00 1.39e+11 0.00e+00 0.00e+00
159.79 -134.74 0.00e+00 0.00e+00 0.00e+00 0.00e+00
160.08 -134.65 0.00e+00 0.00e+00 0.00e+00 0.00e+00
160.40 -134.56 0.00e+00 0.00e+00 0.00e+00 0.00e+00
160.75 -134.45 0.00e+00 5.86e+11 0.00e+00 0.00e+00
160.20 -132.24 0.00e+00 4.26e+11 0.00e+00 0.00e+00
158.95 -127.54 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.91 -124.86 0.00e+00 3.99e+10 0.00e+00 0.00e+00
159.12 -120.76 1.81e+12 4.26e+11 0.00e+00 0.00e+00
160.21 -118.12 0.00e+00 4.76e+11 0.00e+00 0.00e+00
161.89 -115.26 0.00e+00 4.72e+11 0.00e+00 0.00e+00
163.70 -113.62 0.00e+00 0.00e+00 0.00e+00 0.00e+00
165.59 -112.28 0.00e+00 0.00e+00 0.00e+00 0.00e+00
167.58 -111.20 0.00e+00 0.00e+00 0.00e+00 0.00e+00
169.49 -110.15 0.00e+00 0.00e+00 0.00e+00 0.00e+00
171.23 -109.34 8.07e+09 1.41e+09 0.00e+00 0.00e+00
223.56 -109.55 8.07e+09 1.41e+09 0.00e+00 0.00e+00

158.56 -134.91 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.62 -134.89 0.00e+00 1.58e+11 0.00e+00 0.00e+00
158.72 -134.86 0.00e+00 4.72e+12 0.00e+00 0.00e+00
158.85 -134.82 0.00e+00 4.46e+11 0.00e+00 0.00e+00
159.02 -134.77 0.00e+00 4.34e+11 0.00e+00 0.00e+00
159.21 -134.71 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.44 -134.64 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.70 -134.56 0.00e+00 1.64e+12 0.00e+00 0.00e+00
159.99 -134.47 0.00e+00 2.29e+12 0.00e+00 0.00e+00
160.31 -134.37 0.00e+00 2.27e+12 0.00e+00 0.00e+00
160.66 -134.26 0.00e+00 2.82e+11 0.00e+00 0.00e+00
160.13 -132.06 0.00e+00 1.95e+11 0.00e+00 0.00e+00
158.89 -127.38 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.87 -124.71 0.00e+00 4.31e+10 0.00e+00 0.00e+00
159.11 -120.62 1.82e+12 4.48e+11 0.00e+00 0.00e+00
160.21 -117.98 0.00e+00 4.54e+11 0.00e+00 0.00e+00
161.92 -115.12 0.00e+00 4.60e+11 0.00e+00 0.00e+00
163.75 -113.47 0.00e+00 0.00e+00 0.00e+00 0.00e+00
165.66 -112.12 0.00e+00 0.00e+00 0.00e+00 0.00e+00
167.66 -111.03 0.00e+00 0.00e+00 0.00e+00 0.00e+00
169.59 -109.96 0.00e+00 0.00e+00 0.00e+00 0.00e+00
171.34 -109.13 8.07e+09 1.41e+09 0.00e+00 0.00e+00
223.84 -109.14 8.07e+09 1.41e+09 0.00e+00 0.00e+00

158.46 -134.73 0.00e+00 5.13e+12 0.00e+00 0.00e+00
158.52 -134.71 0.00e+00 5.04e+12 0.00e+00 0.00e+00
158.62 -134.68 0.00e+00 1.84e+11 0.00e+00 0.00e+00
158.76 -134.64 0.00e+00 9.35e+11 0.00e+00 0.00e+00
158.92 -134.59 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.12 -134.53 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.35 -134.46 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.61 -134.37 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.90 -134.28 0.00e+00 0.00e+00 0.00e+00 0.00e+00
160.22 -134.18 0.00e+00 0.00e+00 0.00e+00 0.00e+00
160.57 -134.07 0.00e+00 0.00e+00 0.00e+00 0.00e+00
160.05 -131.88 0.00e+00 2.03e+11 0.00e+00 0.00e+00
158.84 -127.23 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.83 -124.57 0.00e+00 4.64e+10 0.00e+00 0.00e+00
159.10 -120.49 1.84e+12 4.71e+11 0.00e+00 0.00e+00
160.22 -117.85 0.00e+00 4.41e+11 0.00e+00 0.00e+00
161.95 -114.98 0.00e+00 4.48e+11 0.00e+00 0.00e+00
163.81 -113.33 0.00e+00 0.00e+00 0.00e+00 0.00e+00
165.73 -111.96 0.00e+00 0.00e+00 0.00e+00 0.00e+00
167.75 -110.85 0.00e+00 0.00e+00 0.00e+00 0.00e+00
169.69 -109.77 0.00e+00 0.00e+00 0.00e+00 0.00e+00
171.46 -108.93 8.07e+09 1.41e+09 0.00e+00 0.00e+00
223.99 -108.93 8.07e+09 1.41e+09 0.00e+00 0.00e+00

158.36 -134.56 0.00e+00 1.14e+11 0.00e+00 0.00e+00
158.43 -134.54 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.53 -134.51 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.66 -134.46 0.00e+00 9.28e+11 0.00e+00 0.00e+00
158.83 -134.41 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.02 -134.35 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.25 -134.27 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.51 -134.19 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.81 -134.10 0.00e+00 0.00e+00 0.00e+00 0.00e+00
160.13 -133.99 0.00e+00 0.00e+00 0.00e+00 0.00e+00
160.48 -133.88 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.97 -131.70 0.00e+00 2.12e+11 0.00e+00 0.00e+00
158.79 -127.08 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.80 -124.42 0.00e+00 5.00e+10 0.00e+00 0.00e+00
159.08 -120.36 1.86e+12 4.95e+11 0.00e+00 0.00e+00
160.23 -117.72 0.00e+00 4.36e+11 0.00e+00 0.00e+00
161.99 -114.85 0.00e+00 2.13e+11 0.00e+00 0.00e+00
163.86 -113.18 0.00e+00 1.58e+11 0.00e+00 0.00e+00
165.80 -111.80 0.00e+00 0.00e+00 0.00e+00 0.00e+00
167.83 -110.67 0.00e+00 0.00e+00 0.00e+00 0.00e+00
169.80 -109.58 0.00e+00 0.00e+00 0.00e+00 0.00e+00
171.57 -108.72 8.07e+09 1.41e+09 0.00e+00 0.00e+00
224.13 -108.72 8.07e+09 1.41e+09 0.00e+00 0.00e+00

158.26 -134.39 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.33 -134.37 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.43 -134.33 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.56 -134.29 0.00e+00 9.22e+11 0.00e+00 0.00e+00
158.73 -134.24 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.93 -134.17 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.16 -134.10 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.42 -134.01 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.71 -133.91 0.00e+00 0.00e+00 0.00e+00 0.00e+00
160.04 -133.81 0.00e+00 0.00e+00 0.00e+00 0.00e+00
160.39 -133.69 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.89 -131.52 0.00e+00 2.21e+11 0.00e+00 0.00e+00
158.74 -126.92 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.76 -124.28 0.00e+00 5.38e+10 0.00e+00 0.00e+00
159.07 -120.22 1.89e+12 5.20e+11 0.00e+00 0.00e+00
160.24 -117.58 0.00e+00 4.18e+11 0.00e+00 0.00e+00
162.02 -114.71 0.00e+00 0.00e+00 0.00e+00 0.00e+00
163.91 -113.03 0.00e+00 3.04e+11 0.00e+00 0.00e+00
165.88 -111.64 0.00e+00 0.00e+00 0.00e+00 0.00e+00
167.92 -110.50 0.00e+00 0.00e+00 0.00e+00 0.00e+00
169.90 -109.39 0.00e+00 0.00e+00 0.00e+00 0.00e+00
171.69 -108.52 8.07e+09 1.41e+09 0.00e+00 0.00e+00
224.27 -108.52 8.07e+09 1.41e+09 0.00e+00 0.00e+00

158.17 -134.22 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.23 -134.19 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.34 -134.16 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.47 -134.12 0.00e+00 9.17e+11 0.00e+00 0.00e+00
158.64 -134.06 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.84 -133.99 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.07 -133.92 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.33 -133.83 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.62 -133.73 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.95 -133.62 0.00e+00 0.00e+00 0.00e+00 0.00e+00
160.31 -133.51 0.00e+00 7.14e+10 0.00e+00 0.00e+00
159.82 -131.35 0.00e+00 1.74e+11 0.00e+00 0.00e+00
158.68 -126.77 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.72 -124.14 0.00e+00 5.78e+10 0.00e+00 0.00e+00
159.06 -120.09 7.30e+11 2.10e+11 0.00e+00 0.00e+00
160.25 -117.45 0.00e+00 4.02e+11 0.00e+00 0.00e+00
162.06 -114.57 0.00e+00 0.00e+00 0.00e+00 0.00e+00
163.97 -112.88 0.00e+00 5.24e+11 0.00e+00 0.00e+00
165.95 -111.48 0.00e+00 5.77e+10 0.00e+00 0.00e+00
168.01 -110.32 0.00e+00 0.00e+00 0.00e+00 0.00e+00
170.01 -109.20 0.00e+00 0.00e+00 0.00e+00 0.00e+00
171.82 -108.31 8.07e+09 1.41e+09 0.00e+00 0.00e+00
224.41 -108.31 8.07e+09 1.41e+09 0.00e+00 0.00e+00

158.07 -134.05 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.14 -134.02 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.24 -133.99 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.37 -133.94 0.00e+00 9.11e+11 0.00e+00 0.00e+00
158.54 -133.89 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.74 -133.82 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.98 -133.74 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.24 -133.65 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.54 -133.55 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.86 -133.44 0.00e+00 0.00e+00 0.00e+00 0.00e+00
160.22 -133.32 0.00e+00 1.21e+11 0.00e+00 0.00e+00
159.74 -131.17 0.00e+00 1.44e+11 0.00e+00 0.00e+00
158.63 -126.62 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.69 -123.99 0.00e+00 6.21e+10 0.00e+00 0.00e+00
159.06 -119.96 0.00e+00 1.60e+11 0.00e+00 0.00e+00
160.27 -117.32 0.00e+00 2.04e+11 0.00e+00 0.00e+00
162.10 -114.43 0.00e+00 1.09e+11 0.00e+00 0.00e+00
164.03 -112.73 0.00e+00 7.12e+11 0.00e+00 0.00e+00
166.02 -111.32 0.00e+00 2.90e+11 0.00e+00 0.00e+00
168.11 -110.15 0.00e+00 0.00e+00 0.00e+00 0.00e+00
170.12 -109.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
171.94 -108.10 8.07e+09 1.41e+09 0.00e+00 0.00e+00
224.56 -108.10 8.07e+09 1.41e+09 0.00e+00 0.00e+00

157.98 -133.88 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.04 -133.85 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.15 -133.82 0.00e+00 1.09e+12 0.00e+00 0.00e+00
158.28 -133.77 0.00e+00 3.77e+10 0.00e+00 0.00e+00
158.45 -133.72 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.65 -133.65 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.88 -133.57 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.15 -133.48 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.45 -133.37 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.78 -133.26 0.00e+00 0.00e+00 0.00e+00 0.00e+00
160.13 -133.14 0.00e+00 1.25e+11 0.00e+00 0.00e+00
159.67 -131.00 0.00e+00 1.51e+11 0.00e+00 0.00e+00
158.58 -126.47 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.66 -123.85 0.00e+00 6.67e+10 0.00e+00 0.00e+00
159.05 -119.83 0.00e+00 1.79e+11 0.00e+00 0.00e+00
160.28 -117.19 0.00e+00 1.70e+11 0.00e+00 0.00e+00
162.14 -114.30 0.00e+00 1.97e+11 0.00e+00 0.00e+00
164.08 -112.59 0.00e+00 3.18e+11 0.00e+00 0.00e+00
166.10 -111.16 0.00e+00 2.78e+11 0.00e+00 0.00e+00
168.20 -109.97 0.00e+00 1.40e+10 0.00e+00 0.00e+00
170.23 -108.81 0.00e+00 0.00e+00 0.00e+00 0.00e+00
172.07 -107.89 8.07e+09 1.41e+09 0.00e+00 0.00e+00
224.70 -107.89 8.07e+09 1.41e+09 0.00e+00 0.00e+00

157.88 -133.71 0.00e+00 1.35e+12 0.00e+00 0.00e+00
157.95 -133.69 0.00e+00 1.11e+11 0.00e+00 0.00e+00
158.05 -133.65 0.00e+00 1.13e+12 0.00e+00 0.00e+00
158.19 -133.60 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.36 -133.54 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.56 -133.47 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.79 -133.39 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.06 -133.30 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.36 -133.20 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.69 -133.08 0.00e+00 0.00e+00 0.00e+00 0.00e+00
160.05 -132.96 0.00e+00 1.29e+11 0.00e+00 0.00e+00
159.60 -130.83 0.00e+00 1.57e+11 0.00e+00 0.00e+00
158.53 -126.32 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.62 -123.71 0.00e+00 7.16e+10 0.00e+00 0.00e+00
159.04 -119.70 0.00e+00 1.81e+11 0.00e+00 0.00e+00
160.29 -117.05 0.00e+00 1.60e+11 0.00e+00 0.00e+00
162.18 -114.16 0.00e+00 0.00e+00 0.00e+00 0.00e+00
164.14 -112.44 0.00e+00 4.15e+11 0.00e+00 0.00e+00
166.18 -111.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
168.30 -109.79 0.00e+00 3.27e+11 0.00e+00 0.00e+00
170.35 -108.62 0.00e+00 0.00e+00 0.00e+00 0.00e+00
172.20 -107.68 8.07e+09 1.41e+09 0.00e+00 0.00e+00
224.84 -107.68 8.07e+09 1.41e+09 0.00e+00 0.00e+00

157.79 -133.54 0.00e+00 0.00e+00 0.00e+00 0.00e+00
157.86 -133.52 0.00e+00 1.24e+12 0.00e+00 0.00e+00
157.96 -133.48 0.00e+00 2.48e+12 0.00e+00 0.00e+00
158.10 -133.43 0.00e+00 8.55e+11 0.00e+00 0.00e+00
158.27 -133.37 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.47 -133.30 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.71 -133.22 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.97 -133.13 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.27 -133.02 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.60 -132.90 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.97 -132.77 0.00e+00 1.33e+11 0.00e+00 0.00e+00
159.53 -130.66 0.00e+00 1.64e+11 0.00e+00 0.00e+00
158.49 -126.17 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.59 -123.57 0.00e+00 7.68e+10 0.00e+00 0.00e+00
159.03 -119.57 0.00e+00 1.82e+11 0.00e+00 0.00e+00
160.31 -116.92 0.00e+00 1.51e+11 0.00e+00 0.00e+00
162.22 -114.02 0.00e+00 0.00e+00 0.00e+00 0.00e+00
164.21 -112.29 0.00e+00 4.11e+11 0.00e+00 0.00e+00
166.26 -110.83 0.00e+00 0.00e+00 0.00e+00 0.00e+00
168.40 -109.62 0.00e+00 2.68e+11 0.00e+00 0.00e+00
170.46 -108.42 0.00e+00 4.02e+10 0.00e+00 0.00e+00
172.33 -107.47 8.07e+09 1.41e+09 0.00e+00 0.00e+00
224.99 -107.47 8.07e+09 1.41e+09 0.00e+00 0.00e+00

157.70 -133.38 0.00e+00 0.00e+00 0.00e+00 0.00e+00
157.77 -133.35 0.00e+00 0.00e+00 0.00e+00 0.00e+00
157.87 -133.32 0.00e+00 1.11e+12 0.00e+00 0.00e+00
158.00 -133.27 0.00e+00 5.03e+11 0.00e+00 0.00e+00
158.18 -133.21 0.00e+00 1.36e+12 0.00e+00 0.00e+00
158.38 -133.13 0.00e+00 4.05e+11 0.00e+00 0.00e+00
158.62 -133.05 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.89 -132.95 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.19 -132.84 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.52 -132.72 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.88 -132.59 0.00e+00 1.38e+11 0.00e+00 0.00e+00
159.45 -130.49 0.00e+00 1.71e+11 0.00e+00 0.00e+00
158.44 -126.03 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.56 -123.43 0.00e+00 8.23e+10 0.00e+00 0.00e+00
159.03 -119.44 0.00e+00 1.83e+11 0.00e+00 0.00e+00
160.32 -116.79 0.00e+00 1.42e+11 0.00e+00 0.00e+00
162.26 -113.89 0.00e+00 0.00e+00 0.00e+00 0.00e+00
164.27 -112.14 0.00e+00 4.07e+11 0.00e+00 0.00e+00
166.34 -110.67 0.00e+00 0.00e+00 0.00e+00 0.00e+00
168.49 -109.44 0.00e+00 0.00e+00 0.00e+00 0.00e+00
170.58 -108.23 0.00e+00 2.26e+11 0.00e+00 0.00e+00
172.46 -107.26 8.07e+09 1.41e+09 0.00e+00 0.00e+00
225.13 -107.26 8.07e+09 1.41e+09 0.00e+00 0.00e+00

157.60 -133.21 0.00e+00 0.00e+00 0.00e+00 0.00e+00
157.67 -133.19 0.00e+00 1.72e+11 0.00e+00 0.00e+00
157.78 -133.15 0.00e+00 9.79e+11 0.00e+00 0.00e+00
157.91 -133.10 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.09 -133.04 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.29 -132.97 0.00e+00 9.61e+11 0.00e+00 0.00e+00
158.53 -132.88 0.00e+00 8.60e+11 0.00e+00 0.00e+00
158.80 -132.78 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.10 -132.67 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.44 -132.55 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.80 -132.42 0.00e+00 1.46e+11 0.00e+00 0.00e+00
159.38 -130.32 0.00e+00 1.78e+11 0.00e+00 0.00e+00
158.39 -125.88 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.53 -123.29 0.00e+00 8.82e+10 0.00e+00 0.00e+00
159.02 -119.31 0.00e+00 1.84e+11 0.00e+00 0.00e+00
160.34 -116.66 0.00e+00 1.35e+11 0.00e+00 0.00e+00
162.30 -113.75 0.00e+00 0.00e+00 0.00e+00 0.00e+00
164.33 -112.00 0.00e+00 1.59e+11 0.00e+00 0.00e+00
166.42 -110.51 0.00e+00 0.00e+00 0.00e+00 0.00e+00
168.60 -109.26 0.00e+00 0.00e+00 0.00e+00 0.00e+00
170.70 -108.04 0.00e+00 3.14e+11 0.00e+00 0.00e+00
172.60 -107.05 8.07e+09 1.41e+09 0.00e+00 0.00e+00
225.27 -107.05 8.07e+09 1.41e+09 0.00e+00 0.00e+00

157.51 -133.05 0.00e+00 1.29e+12 0.00e+00 0.00e+00
157.58 -133.03 0.00e+00 3.15e+12 0.00e+00 0.00e+00
157.69 -132.99 0.00e+00 0.00e+00 0.00e+00 0.00e+00
157.82 -132.94 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.00 -132.87 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.20 -132.80 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.44 -132.71 0.00e+00 1.05e+12 0.00e+00 0.00e+00
158.71 -132.61 0.00e+00 1.87e+12 0.00e+00 0.00e+00
159.02 -132.50 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.35 -132.37 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.72 -132.24 0.00e+00 1.57e+11 0.00e+00 0.00e+00
159.31 -130.15 0.00e+00 1.86e+11 0.00e+00 0.00e+00
158.34 -125.74 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.50 -123.15 0.00e+00 1.08e+11 0.00e+00 0.00e+00
159.02 -119.18 0.00e+00 1.74e+11 0.00e+00 0.00e+00
160.36 -116.53 0.00e+00 1.07e+11 0.00e+00 0.00e+00
162.35 -113.61 0.00e+00 0.00e+00 0.00e+00 0.00e+00
164.40 -111.85 0.00e+00 0.00e+00 0.00e+00 0.00e+00
166.51 -110.35 0.00e+00 0.00e+00 0.00e+00 0.00e+00
168.70 -109.08 0.00e+00 0.00e+00 0.00e+00 0.00e+00
170.82 -107.84 0.00e+00 4.33e+11 0.00e+00 0.00e+00
172.73 -106.84 8.07e+09 1.41e+09 0.00e+00 0.00e+00
225.42 -106.84 8.07e+09 1.41e+09 0.00e+00 0.00e+00

157.42 -132.88 0.00e+00 1.89e+12 0.00e+00 0.00e+00
157.49 -132.86 0.00e+00 4.03e+12 0.00e+00 0.00e+00
157.59 -132.82 0.00e+00 3.86e+12 0.00e+00 0.00e+00
157.73 -132.77 0.00e+00 1.92e+12 0.00e+00 0.00e+00
157.91 -132.71 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.11 -132.63 0.00e+00 7.41e+11 0.00e+00 0.00e+00
158.36 -132.54 0.00e+00 6.14e+11 0.00e+00 0.00e+00
158.63 -132.44 0.00e+00 7.12e+11 0.00e+00 0.00e+00
158.94 -132.33 0.00e+00 1.07e+12 0.00e+00 0.00e+00
159.28 -132.20 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.65 -132.07 0.00e+00 1.62e+11 0.00e+00 0.00e+00
159.25 -129.99 0.00e+00 1.93e+11 0.00e+00 0.00e+00
158.30 -125.60 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.47 -123.03 0.00e+00 1.18e+11 0.00e+00 0.00e+00
159.02 -119.08 0.00e+00 1.76e+11 0.00e+00 0.00e+00
160.37 -116.45 0.00e+00 1.04e+11 0.00e+00 0.00e+00
162.37 -113.55 0.00e+00 0.00e+00 0.00e+00 0.00e+00
164.42 -111.80 0.00e+00 0.00e+00 0.00e+00 0.00e+00
166.53 -110.31 0.00e+00 0.00e+00 0.00e+00 0.00e+00
168.72 -109.05 0.00e+00 0.00e+00 0.00e+00 0.00e+00
170.84 -107.82 0.00e+00 4.21e+11 0.00e+00 0.00e+00
172.75 -106.82 8.07e+09 1.41e+09 0.00e+00 0.00e+00
225.43 -106.82 8.07e+09 1.41e+09 0.00e+00 0.00e+00

157.32 -132.71 0.00e+00 0.00e+00 0.00e+00 0.00e+00
157.39 -132.69 0.00e+00 1.46e+12 0.00e+00 0.00e+00
157.50 -132.65 0.00e+00 3.43e+11 0.00e+00 0.00e+00
157.64 -132.60 0.00e+00 3.21e+12 0.00e+00 0.00e+00
157.81 -132.53 0.00e+00 1.81e+12 0.00e+00 0.00e+00
158.02 -132.46 0.00e+00 3.91e+11 0.00e+00 0.00e+00
158.27 -132.37 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.54 -132.27 0.00e+00 3.92e+11 0.00e+00 0.00e+00
158.85 -132.15 0.00e+00 2.73e+11 0.00e+00 0.00e+00
159.19 -132.03 0.00e+00 9.84e+11 0.00e+00 0.00e+00
159.57 -131.89 0.00e+00 1.68e+11 0.00e+00 0.00e+00
159.18 -129.83 0.00e+00 2.01e+11 0.00e+00 0.00e+00
158.26 -125.47 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.45 -122.91 0.00e+00 1.27e+11 0.00e+00 0.00e+00
159.01 -118.98 0.00e+00 1.78e+11 0.00e+00 0.00e+00
160.38 -116.37 0.00e+00 1.00e+11 0.00e+00 0.00e+00
162.39 -113.49 0.00e+00 0.00e+00 0.00e+00 0.00e+00
164.44 -111.75 0.00e+00 0.00e+00 0.00e+00 0.00e+00
166.55 -110.27 0.00e+00 0.00e+00 0.00e+00 0.00e+00
168.74 -109.02 0.00e+00 0.00e+00 0.00e+00 0.00e+00
170.85 -107.79 0.00e+00 4.18e+11 0.00e+00 0.00e+00
172.76 -106.80 8.07e+09 1.41e+09 0.00e+00 0.00e+00
225.45 -106.80 8.07e+09 1.41e+09 0.00e+00 0.00e+00

157.22 -132.53 0.00e+00 1.06e+12 0.00e+00 0.00e+00
157.29 -132.51 0.00e+00 7.52e+11 0.00e+00 0.00e+00
157.40 -132.47 0.00e+00 0.00e+00 0.00e+00 0.00e+00
157.54 -132.42 0.00e+00 0.00e+00 0.00e+00 0.00e+00
157.72 -132.36 0.00e+00 0.00e+00 0.00e+00 0.00e+00
157.93 -132.28 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.18 -132.19 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.45 -132.09 0.00e+00 3.89e+11 0.00e+00 0.00e+00
158.77 -131.97 0.00e+00 0.00e+00 0.00e+00 0.00e+00
159.11 -131.85 0.00e+00 3.31e+11 0.00e+00 0.00e+00
159.48 -131.71 0.00e+00 4.62e+10 0.00e+00 0.00e+00
159.11 -129.66 0.00e+00 1.82e+11 0.00e+00 0.00e+00
158.22 -125.32 0.00e+00 0.00e+00 0.00e+00 0.00e+00
158.42 -122.78 0.00e+00 1.37e+11 0.00e+00 0.00e+00
159.01 -118.88 0.00e+00 1.81e+11 0.00e+00 0.00e+00
160.39 -116.28 0.00e+00 6.94e+10 0.00e+00 0.00e+00
162.41 -113.43 0.00e+00 2.72e+10 0.00e+00 0.00e+00
164.46 -111.70 0.00e+00 0.00e+00 0.00e+00 0.00e+00
166.57 -110.23 0.00e+00 0.00e+00 0.00e+00 0.00e+00
168.76 -108.98 0.00e+00 0.00e+00 0.00e+00 0.00e+00
170.87 -107.76 0.00e+00 3.84e+11 0.00e+00 0.00e+00
172.77 -106.78 8.07e+09 1.41e+09 0.00e+00 0.00e+00
225.46 -106.78 8.07e+09 1.41e+09 0.00e+00 0.00e+00

157.12 -132.35 0.00e+00 8.22e+11 0.00e+00 0.00e+00
157.19 -132.32 0.00e+00 8.97e+11 0.00e+00 0.00e+00
157.30 -132.29 0.00e+00 0.00e+00 0.00e+00 0.00e+00
157.44 -132.24 0.00e+00 0.00e+00 0.00e+00 0.00e+00
157.62 -132.17 0.00e+00 0.00e+00 0.00e+00 0.00e+00
157.83 -132.10 0.00e+00 0.00e+00 0.00e+00 0.00e+00
